  Date_obs   Time_obs   Obs_type   Fea_type    NOAA   id    X_arc    Y_arc    r_arc theta_deg    b_deg    l_deg  lcm_deg  A_deg2   A_MSH          A_km2        P_Total         P_Mean          P_Min          P_Max          P_Std
2013-07-04   16:08:10  continuum   penumbra   11785   37  -890.33  -339.94   953.02    -159.1    -9999    -9999    -9999    0.06       3     9134888.71      1250660.1       41688.67       35005.31       47048.76         3609.5
2013-07-04   16:08:10  continuum   penumbra   11785   38  -887.57  -339.47   950.27   -159.07    -9999    -9999    -9999    0.06    2.73     8299748.03     1578060.67       36699.09       26627.87       46086.54        6230.07
2013-07-04   16:08:10  continuum   penumbra   11785   39     -891  -340.69   953.91   -159.07    -9999    -9999    -9999       0    0.13      391598.34       91098.78       45549.39       44084.65       47014.12        1464.73
2013-07-04   16:08:10  continuum   penumbra   11785   40  -890.96  -340.41   953.77   -159.09    -9999    -9999    -9999    0.03    1.25     3815300.41      466738.61       42430.78       39333.66       46869.59        2384.28
2013-07-04   16:08:10  continuum   penumbra   11785   41  -888.69  -339.78   951.43   -159.08    -9999    -9999    -9999    0.04       2     6077214.44      1244394.8       40141.77       32802.43        47102.9        4381.26
2013-07-04   16:08:10  continuum   penumbra   11785   42  -890.85  -340.62   953.75   -159.08    -9999    -9999    -9999    0.01    0.26      790272.47      185924.37       46481.09       45440.55       46936.74         604.44
2013-07-04   16:08:10  continuum   penumbra   11785   43  -890.68  -340.55   953.57   -159.08    -9999    -9999    -9999    0.01    0.39     1175545.34      271587.04       45264.51       43930.21       46159.25         776.92
2013-07-04   16:08:10  continuum   penumbra   11785   44  -890.14  -340.32   952.98   -159.08    -9999    -9999    -9999    0.02    0.84     2555488.01      531773.38       40905.64       34376.54       46382.09        3500.83
2013-07-04   16:08:10  continuum   penumbra   11785   45  -887.95  -339.28   950.56   -159.09    -9999    -9999    -9999    0.06    2.91     8856961.85     1609669.95       36583.41       25711.81       46999.54        6606.51
2013-07-04   16:08:10  continuum   penumbra   11785   46  -891.01  -340.68   953.92   -159.08    -9999    -9999    -9999       0    0.13      400308.53       91666.48       45833.24       45745.71       45920.77          87.53
2013-07-04   16:08:10  continuum   penumbra   11785   47  -890.31  -340.38   953.16   -159.08    -9999    -9999    -9999    0.01    0.71     2167812.36      475453.59       43223.05       38759.75       46268.26        2284.62
2013-07-04   16:08:10  continuum   penumbra   11785   48     -891  -340.68   953.91   -159.08    -9999    -9999    -9999       0    0.13      383519.41       92342.57       46171.29       45977.82       46364.75         193.47
2013-07-04   16:08:10  continuum   penumbra   11785   49  -887.98  -339.41   950.63   -159.08    -9999    -9999    -9999    0.05    2.47     7505833.15     1774579.19       45502.03       43266.55       47058.59        1037.34
2013-07-04   16:08:10  continuum   penumbra   11785   50  -891.13  -340.68   954.03   -159.08    -9999    -9999    -9999       0    0.22      673165.59       93206.98       46603.49       46231.77       46975.21         371.72
2013-07-04   16:08:10  continuum   penumbra   11785   51  -725.65  -258.79   770.41   -160.37   -13.88    -2.47   -52.16       6  290.71    884077505.5   166512761.25       35671.11        8128.72       55159.53       11657.49
2013-07-04   16:08:10  continuum   penumbra   11785   52  -891.03  -340.68   953.94   -159.08    -9999    -9999    -9999       0    0.14      417460.06       93472.87       46736.44       46438.83       47034.05         297.61
2013-07-04   16:08:10  continuum   penumbra   11785   53  -890.86  -340.61   953.75   -159.08    -9999    -9999    -9999    0.01    0.26      791284.28      173584.36       43396.09       40047.55       46158.78        2525.25
2013-07-04   16:08:10  continuum   penumbra   11785   54  -890.99  -340.68    953.9   -159.08    -9999    -9999    -9999       0    0.13      381345.03       93560.41       46780.21       46502.93       47057.48         277.28
2013-07-04   16:08:10  continuum   penumbra   11785   55  -890.39  -340.44   953.26   -159.08    -9999    -9999    -9999    0.01    0.56     1706343.26      416223.83       46247.09       45349.15        47078.6         589.65
2013-07-04   16:08:10  continuum   penumbra   11785   56  -888.74  -339.75   951.47   -159.08    -9999    -9999    -9999    0.04    1.82      5541398.8     1301902.52       44893.19       42217.17       46958.07        1305.63
2013-07-04   16:08:10  continuum   penumbra   11785   57  -890.48  -340.47   953.35   -159.08    -9999    -9999    -9999    0.01     0.5      1520514.5      370077.14       46259.64       45706.53       46629.81          317.7
2013-07-04   16:08:10  continuum   penumbra   11785   58  -890.65  -340.47   953.51   -159.08    -9999    -9999    -9999    0.01    0.56     1691672.62      363547.23        45443.4       44593.06       46396.72         671.44
2013-07-04   16:08:10  continuum   penumbra   11785   59  -890.99  -340.68    953.9   -159.08    -9999    -9999    -9999       0    0.12      379458.58       93973.35       46986.67        46910.9       47062.45          75.77
2013-07-04   16:08:10  continuum   penumbra   11785   60  -890.83  -340.57   953.72   -159.08    -9999    -9999    -9999    0.01    0.34     1046105.41      230992.62       46198.52       45030.69       46979.45         887.05
2013-07-04   16:08:10  continuum   penumbra   11785   61  -889.29  -339.75   951.98   -159.09    -9999    -9999    -9999    0.04    1.91     5805673.76     1121657.82       40059.21       32199.63       47090.57        4940.17
2013-07-04   16:08:10  continuum   penumbra   11785   62  -886.96  -338.53   949.37   -159.11    -9999    -9999    -9999    0.09    4.18    12725358.41      2528370.8       40780.17        32440.3       46926.58        3910.05
2013-07-04   16:08:10  continuum   penumbra   11785   63  -889.83  -339.99   952.57   -159.09    -9999    -9999    -9999    0.03    1.46     4446300.46      939689.77       44747.13       42120.65       46919.39        1409.59
2013-07-04   16:08:10  continuum   penumbra   11785   64   -890.7   -340.5   953.57   -159.08    -9999    -9999    -9999    0.01    0.48     1466207.69      323049.14       46149.88       44635.96       47087.81          771.2
2013-07-04   16:08:10  continuum   penumbra   11785   65   -890.6  -340.46   953.45   -159.08    -9999    -9999    -9999    0.01    0.53     1623913.19      371633.85       46454.23        45625.8        46972.1         462.33
2013-07-04   16:08:10  continuum   penumbra   11785   66  -859.59  -320.82   917.51   -159.53   -18.98   -24.44   -74.14    0.81   39.16   119088287.09    24928821.29       43658.18       30885.76       47085.86        2752.73
2013-07-04   16:08:10  continuum   penumbra   11785   67  -890.28  -340.22   953.07   -159.09    -9999    -9999    -9999    0.02    0.97     2958471.89      628650.75       44903.63       42840.12       46882.78        1273.75
2013-07-04   16:08:10  continuum   penumbra   11785   68  -890.46  -340.37    953.3   -159.08    -9999    -9999    -9999    0.01    0.67     2028147.28      439820.69       43982.07        41126.6       46966.33           2091
2013-07-04   16:08:10  continuum   penumbra   11785   69  -882.24  -334.92   943.68   -159.21   -20.64   -37.21   -86.91    0.22   10.85    32981534.84     6443410.89       41840.33       33085.94       47090.92        3786.88
2013-07-04   16:08:10  continuum   penumbra   11785   70  -889.48  -339.71   952.15    -159.1    -9999    -9999    -9999    0.04    1.88     5712176.12      1224745.7       45360.95       42810.54       46827.49        1231.44
2013-07-04   16:08:10  continuum   penumbra   11785   71  -890.57  -340.36    953.4   -159.08    -9999    -9999    -9999    0.01    0.71     2160752.03      460075.08       46007.51       44964.17       47016.94         750.71
2013-07-04   16:08:10  continuum   penumbra   11785   72  -886.16  -337.77   948.35   -159.13    -9999    -9999    -9999    0.11    5.23    15905570.37      3067995.2       39844.09       26237.56       47084.54        5375.75
2013-07-04   16:08:10  continuum   penumbra   11785   73  -889.53  -339.73   952.19    -159.1    -9999    -9999    -9999    0.04     1.8     5468022.08     1169937.13       44997.58       42154.75       47074.26        1483.44
2013-07-04   16:08:10  continuum   penumbra   11785   74  -890.56  -340.43   953.41   -159.08    -9999    -9999    -9999    0.01    0.52     1568114.97      372859.38       46607.42       46254.96       47086.78          285.5
2013-07-04   16:08:10  continuum   penumbra   11785   75  -890.72  -340.47   953.57   -159.08    -9999    -9999    -9999    0.01    0.48     1464878.44      323476.65       46210.95       45371.38       46912.59         551.19
2013-07-04   16:08:10  continuum   penumbra   11785   76  -890.67  -340.47   953.53   -159.08    -9999    -9999    -9999    0.01    0.46     1413876.85       313180.6       44740.09       42253.68       47033.82        1769.99
2013-07-04   16:08:10  continuum   penumbra   11785   77  -891.06  -340.67   953.96   -159.08    -9999    -9999    -9999       0    0.15      447515.88       93193.79        46596.9       46457.52       46736.27         139.38
2013-07-04   16:08:10  continuum   penumbra   11785   78  -891.01  -340.67   953.92   -159.08    -9999    -9999    -9999       0    0.13      392209.37       93484.72       46742.36       46673.06       46811.67          69.31
2013-07-04   16:08:10  continuum   penumbra   11785   79  -890.74  -340.42   953.57   -159.08    -9999    -9999    -9999    0.01    0.59     1791602.46      373932.38       46741.55       46341.55        47092.6         291.72
2013-07-04   16:08:10  continuum   penumbra   11785   80  -890.34  -340.14    953.1   -159.09    -9999    -9999    -9999    0.02    1.09      3308232.5      697329.38       46488.63       45557.25       46994.16         428.25
2013-07-04   16:08:10  continuum   penumbra   11785   81  -890.79  -340.51   953.65   -159.08    -9999    -9999    -9999    0.01    0.42     1264775.54      277536.67       46256.11       45274.78       46929.31         559.36
2013-07-04   16:08:10  continuum   penumbra   11785   82   -889.2  -339.69   951.88   -159.09    -9999    -9999    -9999    0.03    1.67     5085316.52     1150314.52       44242.87       37844.72        47078.6        2484.06
2013-07-04   16:08:10  continuum   penumbra   11785   83  -890.67  -340.42   953.51   -159.08    -9999    -9999    -9999    0.01    0.56     1696324.22       364318.2       45539.77        44120.7       46405.44         783.54
2013-07-04   16:08:10  continuum   penumbra   11785   84  -889.11   -339.3   951.66   -159.11    -9999    -9999    -9999    0.05    2.47     7512917.34     1437380.28       41068.01       32430.14       46912.05        4151.18
2013-07-04   16:08:10  continuum   penumbra   11785   85  -884.71  -335.67   946.25   -159.22    -9999    -9999    -9999    0.19    9.16    27864644.03     5239601.61       41916.81       27227.97       47066.98        4298.37
2013-07-04   16:08:10  continuum   penumbra   11785   86  -889.36  -339.75   952.05   -159.09    -9999    -9999    -9999    0.03    1.54     4696302.46     1098960.57       45790.02       44403.07       46962.13         699.65
2013-07-04   16:08:10  continuum   penumbra   11785   87  -890.52  -340.37   953.35   -159.08    -9999    -9999    -9999    0.01    0.59      1793158.7      390687.59       43409.73       38820.19       47007.81        2847.65
2013-07-04   16:08:10  continuum   penumbra   11785   88  -891.01  -340.67   953.92   -159.08    -9999    -9999    -9999       0    0.13      389586.71       93105.36       46552.68       46390.78       46714.58          161.9
2013-07-04   16:08:10  continuum   penumbra   11785   89  -890.33  -340.12   953.08   -159.09    -9999    -9999    -9999    0.02    1.08     3285869.69      682895.92       45526.39       44268.22       46649.21         800.03
2013-07-04   16:08:10  continuum   penumbra   11785   90   -890.7  -340.37   953.52   -159.09    -9999    -9999    -9999    0.01    0.67     2036126.24      417963.72       46440.41       45433.01       46834.68         396.46
2013-07-04   16:08:10  continuum   penumbra   11785   91  -887.55  -338.54   949.92   -159.12    -9999    -9999    -9999    0.07    3.42    10409752.38     2054867.91       39516.69        31093.7       46955.17        4011.18
2013-07-04   16:08:10  continuum   penumbra   11785   92  -887.98  -338.96   950.48   -159.11    -9999    -9999    -9999    0.06    2.68     8151135.79     1913370.79       45556.45       43824.02       47102.28            919
2013-07-04   16:08:10  continuum   penumbra   11785   93     -869   -321.8   926.67   -159.68    -19.2    -27.2   -76.89    0.72   34.74   105637760.93    15627613.41       32831.12        14001.9       47085.99        9645.87
2013-07-04   16:08:10  continuum   penumbra   11785   94  -890.64  -340.36   953.47   -159.09    -9999    -9999    -9999    0.01    0.64     1943491.97      398662.43       44295.83       41527.37        46967.8        1991.81
2013-07-04   16:08:10  continuum   penumbra   11785   95  -890.98  -340.62   953.87   -159.08    -9999    -9999    -9999       0    0.21       639554.8      134762.18       44920.73       43826.44       46413.97        1093.37
2013-07-04   16:08:10  continuum   penumbra   11785   96   -890.7  -340.36   953.52   -159.09    -9999    -9999    -9999    0.01    0.67     2030786.18      409226.41        45469.6       44365.29       46867.79          679.2
2013-07-04   16:08:10  continuum   penumbra   11785   97  -890.78  -340.45   953.62   -159.08    -9999    -9999    -9999    0.01     0.5     1534284.75      313570.03       44795.72       42599.34       46620.44        1424.98
2013-07-04   16:08:10  continuum   penumbra   11785   98  -889.51  -339.49   952.09   -159.11    -9999    -9999    -9999    0.04    2.06     6259618.83     1135805.68       39165.71       31902.32       47045.93        4363.94
2013-07-04   16:08:10  continuum   penumbra   11785   99  -890.41  -340.09   953.15    -159.1    -9999    -9999    -9999    0.02    1.12     3407647.82      670518.37       44701.22       41923.31       46873.95        1207.19
2013-07-04   16:08:10  continuum   penumbra   11785  100  -891.03  -340.66   953.93   -159.08    -9999    -9999    -9999       0    0.13      409902.74        93774.6        46887.3       46874.68       46899.92          12.62
2013-07-04   16:08:10  continuum   penumbra   11785  101  -890.34  -340.22   953.13   -159.09    -9999    -9999    -9999    0.02     0.8      2418609.7      528051.45       44004.29       40860.65       46908.71        1923.48
2013-07-04   16:08:10  continuum   penumbra   11785  102     -891  -340.66    953.9   -159.08    -9999    -9999    -9999       0    0.12      379224.55       92686.61       46343.31       45922.46       46764.15         420.85
2013-07-04   16:08:10  continuum   penumbra   11785  103  -890.98  -340.62   953.87   -159.08    -9999    -9999    -9999       0    0.21      630520.78      137444.36       45814.79       45222.02       46144.23         420.02
2013-07-04   16:08:10  continuum   penumbra   11785  104  -891.01  -340.66   953.91   -159.08    -9999    -9999    -9999       0    0.13      383116.17       94082.29       47041.15       46999.15       47083.14             42
2013-07-04   16:08:10  continuum   penumbra   11785  105  -891.05  -340.66   953.95   -159.08    -9999    -9999    -9999       0    0.14      431823.45       90150.04       45075.02       44076.34        46073.7         998.68
2013-07-04   16:08:10  continuum   penumbra   11785  106   -887.7  -338.65    950.1   -159.12    -9999    -9999    -9999    0.06    3.02      9168915.1     1877913.69       39955.61       33430.67       46816.67        4176.84
2013-07-04   16:08:10  continuum   penumbra   11785  107  -885.18  -337.29   947.26   -159.14    -9999    -9999    -9999     0.1    4.82    14659799.27     3300601.48       42864.95       35339.58       47030.44        3281.45
2013-07-04   16:08:10  continuum   penumbra   11785  108  -890.67  -340.34   953.48   -159.09    -9999    -9999    -9999    0.01    0.65     1967688.37         403922       44880.22       42366.99       47067.96        1450.59
2013-07-04   16:08:10  continuum   penumbra   11785  109  -876.54  -330.12   936.65   -159.36   -19.97    -31.2    -80.9    0.34   16.42    49923359.02     9799255.64       40326.15       26342.61       46985.47         5825.4
2013-07-04   16:08:10  continuum   penumbra   11785  110  -889.45  -339.33   951.98   -159.12    -9999    -9999    -9999    0.05    2.21     6725811.46     1356611.63       43761.67       38314.94       46871.67        2240.83
2013-07-04   16:08:10  continuum   penumbra   11785  111  -889.31   -339.7   951.98   -159.09    -9999    -9999    -9999    0.03    1.43     4345576.73      935700.74       40682.64       33955.05       46786.18        4104.24
2013-07-04   16:08:10  continuum   penumbra   11785  112  -890.76  -340.38   953.58   -159.09    -9999    -9999    -9999    0.01    0.59     1803452.39      349032.06       43629.01       40802.08       46653.48        2166.81
2013-07-04   16:08:10  continuum   penumbra   11785  113  -890.12  -339.86    952.8    -159.1    -9999    -9999    -9999    0.03    1.36     4133313.95      820362.19       43176.96       39478.85       46158.01        1961.36
2013-07-04   16:08:10  continuum   penumbra   11785  114  -890.66  -340.27   953.45   -159.09    -9999    -9999    -9999    0.02    0.74     2248941.41      464177.23       46417.72       45749.77       47072.67         350.08
2013-07-04   16:08:10  continuum   penumbra   11785  115  -890.64  -340.46    953.5   -159.08    -9999    -9999    -9999    0.01    0.36      1101124.5      276185.15       46030.86       44457.03       46676.12         747.99
2013-07-04   16:08:10  continuum   penumbra   11785  116  -889.41   -339.5   952.01   -159.11    -9999    -9999    -9999    0.04    1.72     5219630.24     1084996.68       41730.64       35068.84          46968         3623.4
2013-07-04   16:08:10  continuum   penumbra   11785  117  -889.75  -339.69   952.39    -159.1    -9999    -9999    -9999    0.03    1.48     4491902.41      956042.29       43456.47       38114.34       47100.59        2955.39
2013-07-04   16:08:10  continuum   penumbra   11785  118  -890.84  -340.41   953.66   -159.09    -9999    -9999    -9999    0.01    0.53     1619183.66         324514       46359.14       45407.61       47031.44         649.09
2013-07-04   16:08:10  continuum   penumbra   11785  119  -890.89  -340.51   953.75   -159.08    -9999    -9999    -9999    0.01    0.36     1086432.61      229466.75       45893.35        44142.6       46848.24         1007.4
2013-07-04   16:08:10  continuum   penumbra   11785  120  -890.69  -340.45   953.54   -159.08    -9999    -9999    -9999    0.01    0.37     1139861.75      269923.26       44987.21       43814.06       46722.21         915.16
2013-07-04   16:08:10  continuum   penumbra   11785  121  -891.06  -340.65   953.95   -159.08    -9999    -9999    -9999       0    0.14      435055.46       92218.67       46109.33       45609.89       46608.78         499.45
2013-07-04   16:08:10  continuum   penumbra   11785  122  -885.79  -336.42   947.52    -159.2    -9999    -9999    -9999    0.12    5.86     17817325.8     3397967.54        39057.1        29874.5       47070.95        4506.57
2013-07-04   16:08:10  continuum   penumbra   11785  123  -888.92  -339.04   951.38   -159.12    -9999    -9999    -9999    0.05    2.25     6836534.59     1341209.15       39447.33       33573.39       46759.69        4099.16
2013-07-04   16:08:10  continuum   penumbra   11785  124  -890.33  -340.14   953.09   -159.09    -9999    -9999    -9999    0.02    0.78     2373894.93      515574.18       42964.52       38500.94       47079.18        3017.73
2013-07-04   16:08:10  continuum   penumbra   11785  125  -890.95   -340.6   953.84   -159.08    -9999    -9999    -9999       0    0.19      591340.01      137171.85       45723.95       45048.35       46587.97         642.51
2013-07-04   16:08:10  continuum   penumbra   11785  126  -890.95   -340.6   953.84   -159.08    -9999    -9999    -9999       0    0.19       589974.4      136980.66       45660.22          44553       46999.52        1012.18
2013-07-04   16:08:10  continuum   penumbra   11785  127  -890.33  -340.19   953.11   -159.09    -9999    -9999    -9999    0.01    0.69        2109008       505296.3       45936.03       45475.05       46386.97         314.28
2013-07-04   16:08:10  continuum   penumbra   11785  128   -890.6  -340.34   953.42   -159.09    -9999    -9999    -9999    0.01    0.52      1573634.7      347074.65       43384.33       39600.22       46407.93        1921.88
2013-07-04   16:08:10  continuum   penumbra   11785  129  -890.87  -340.54   953.74   -159.08    -9999    -9999    -9999    0.01    0.25      773239.52      180301.74       45075.43       44483.85       45644.02         479.24
2013-07-04   16:08:10  continuum   penumbra   11785  130  -890.59  -340.33    953.4   -159.09    -9999    -9999    -9999    0.01    0.51     1558474.71         346971       43371.38       39186.02       46696.13        2187.99
2013-07-04   16:08:10  continuum   penumbra   11785  131  -891.01  -340.64   953.91   -159.08    -9999    -9999    -9999       0    0.13      383748.84       92851.94       46425.97       46036.79       46815.15         389.18
2013-07-04   16:08:10  continuum      umbra   11784    1   105.96  -334.58   350.96    -72.43   -17.43    56.42     6.73    0.02    0.97     2955402.62     1034465.16       54445.53       50324.04       56941.27        2266.86
2013-07-04   16:08:10  continuum      umbra   11784    2    27.48  -329.27   330.41    -85.23   -17.06    51.43     1.74    0.04    1.72     5228861.68     1765870.96       51937.38       43223.46       57093.83         3876.9
2013-07-04   16:08:10  continuum      umbra   11784    3    38.18  -320.57   322.84    -83.21    -16.5     52.1     2.41    0.51   24.88     75662678.6    22076634.57       44599.26       19590.37       58388.55       11700.01
2013-07-04   16:08:10  continuum      umbra   11784    4       52  -323.74   327.89    -80.88   -16.71    52.98     3.28    0.03    1.31     3986932.95     1404435.22       54016.74       48875.88          57108        2274.56
2013-07-04   16:08:10  continuum      umbra   11784    5    23.13  -316.96    317.8    -85.83   -16.27    51.15     1.46     0.6   28.91    87907254.72    25874331.04       44842.86       19264.37       60677.36       11150.67
2013-07-04   16:08:10  continuum      umbra   11784    6    63.28  -309.07   315.48    -78.43   -15.77    53.67     3.98     0.3   14.48     44033048.3     14586981.2       50299.94       34462.95       57085.45        5677.61
2013-07-04   16:08:10  continuum      umbra   11784    7    31.82  -308.21   309.85    -84.11   -15.71    51.69        2    0.05    2.64     8026289.56     2722668.81       51371.11       38030.68       57037.85        5112.74
2013-07-04   16:08:10  continuum      umbra   11784    8    37.92  -303.92   306.28    -82.89   -15.44    52.07     2.38    0.12    5.66    17217212.95      5553884.8       48718.29        30489.7       57089.63         7551.6
2013-07-04   16:08:10  continuum      umbra   11784    9    91.72   -304.4   317.92    -73.23   -15.48    55.46     5.76    0.03     1.6     4857029.87     1741918.11       54434.94       50222.59       56979.73        1808.69
2013-07-04   16:08:10  continuum      umbra   11784   10    29.57  -300.19   301.65    -84.37    -15.2    51.55     1.85    0.25   12.23    37194763.41    11670255.36          47248       22224.71       57088.56        9335.66
2013-07-04   16:08:10  continuum      umbra   11784   11    58.74  -290.84   296.71    -78.58   -14.61    53.36     3.67    0.49   23.56     71653124.7    22603943.92       47288.59       22217.05       59091.94         8703.2
2013-07-04   16:08:10  continuum      umbra   11784   12    62.92  -295.58    302.2    -77.98   -14.91    53.63     3.94    0.03    1.29     3910914.59        1384786          53261       47727.76       56422.48         2636.8
2013-07-04   16:08:10  continuum      umbra   11784   13     47.8  -290.79   294.69    -80.66    -14.6    52.68     2.99    0.03    1.58     4792890.92      1677297.8       52415.56       40874.68       57070.77        4453.01
2013-07-04   16:08:10  continuum      umbra   11784   14   110.87  -285.83   306.58     -68.8   -14.31    56.63     6.93    0.55   26.59    80854505.83     24569686.9       45668.56       24306.78       57026.96        8804.49
2013-07-04   16:08:10  continuum      umbra   11784   15    93.83  -287.77   302.68    -71.94   -14.42    55.56     5.87    0.03    1.48     4503766.78     1560792.07        52026.4       44984.42       57057.86        3810.08
2013-07-04   16:08:10  continuum      umbra   11784   16    66.22  -284.41   292.02    -76.89    -14.2    53.83     4.13    0.01    0.59     1792394.64      643315.27       53609.61       48748.52       56437.81        2259.07
2013-07-04   16:08:10  continuum      umbra   11784   17    87.36  -278.55   291.92    -72.59   -13.84    55.14     5.45    0.03    1.23     3728282.61     1328021.76       53120.87       45062.04       57107.02        3842.55
2013-07-04   16:08:10  continuum      umbra   11784   18    91.34   -275.6   290.34    -71.66   -13.65    55.38     5.69    0.04    2.11      6403925.2     2192499.65       50988.36       41763.52       57067.83        4808.24
2013-07-04   16:08:10  continuum      umbra   11784   19   100.85  -253.41   272.74     -68.3   -12.26    55.94     6.25    0.02    0.77     2354969.99      865560.57       54097.54       50143.45       57103.56        2115.38
2013-07-04   16:08:10  continuum      umbra   11784   20    93.66  -248.21    265.3    -69.33   -11.93    55.49     5.79    0.02    0.87     2639484.16      959473.11       53304.06        47602.2          56831        2734.23
2013-07-04   16:08:10  continuum   penumbra   11784    1     36.3  -322.64   324.68    -83.58   -16.64    51.98     2.29    0.14     6.8    20664943.52      3697881.6       27391.72       19590.37        37624.7           4375
2013-07-04   16:08:10  continuum   penumbra   11784    2    19.79  -318.27   318.88    -86.44   -16.35    50.94     1.25    0.12    5.87    17840272.09     3212039.01       27453.32       19264.37       37806.91        4991.45
2013-07-04   16:08:10  continuum   penumbra   11784    3    24.52  -317.46    318.4    -85.58    -16.3    51.24     1.54    0.01    0.25       762052.5      180679.01        36135.8       33919.32       37687.31         1417.5
2013-07-04   16:08:10  continuum   penumbra   11784    4     24.7  -313.15   314.12    -85.49   -16.02    51.25     1.55    0.03     1.6     4861879.39      997723.83       31178.87       25829.52       37379.86        2976.48
2013-07-04   16:08:10  continuum   penumbra   11784    5    66.43  -309.79   316.84     -77.9   -15.82    53.87     4.18       0     0.1      303907.16        74916.3       37458.15       37343.22       37573.08         114.93
2013-07-04   16:08:10  continuum   penumbra   11784    6    61.76  -306.77   312.92    -78.62   -15.62    53.57     3.88       0     0.2      606268.69       145210.1       36302.52       34462.95       37559.57        1300.87
2013-07-04   16:08:10  continuum   penumbra   11784    7    57.27   -306.1   311.41     -79.4   -15.58    53.29      3.6       0    0.15      454324.29      109827.88       36609.29       35712.33       37543.86         748.19
2013-07-04   16:08:10  continuum   penumbra   11784    8    38.35  -304.84   307.24    -82.83    -15.5     52.1     2.41    0.02    0.84     2569154.34      582676.06       34275.06        30489.7       37742.91        2230.45
2013-07-04   16:08:10  continuum   penumbra   11784    9    28.21  -298.45   299.78     -84.6   -15.09    51.46     1.77    0.04    2.13     6467108.08     1299950.39        30231.4       22224.71       37163.42        4652.04
2013-07-04   16:08:10  continuum   penumbra   11784   10    60.64  -288.81   295.11    -78.14   -14.48    53.48     3.79    0.08    4.04    12277153.06     2623352.22        31992.1       22217.05       39784.46        4429.57
2013-07-04   16:08:10  continuum   penumbra   11784   11   110.97   -285.2   306.03    -68.74   -14.27    56.63     6.94    0.14    6.97    21181640.73      4713688.9       33430.42       24306.78       39008.69         3204.7
2013-07-04   16:08:10  continuum      umbra   11786    1    33.23  -565.81   566.79    -86.64   -33.41     52.1     2.41    0.33    15.8    48056042.09      179900.67       59966.89       58476.66       61285.75        1153.19
2013-07-04   16:08:10  continuum      umbra   11786    2    14.82  -560.01   560.21    -88.48   -32.97    50.76     1.07    0.01    0.41     1235998.31      358294.69       59715.78       56907.82       62048.74        1647.23
2013-07-04   16:08:10  continuum      umbra   11786    3    21.29  -557.66   558.06    -87.81   -32.79    51.23     1.53       0    0.13      410315.31      118438.44       59219.22        59087.3       59351.14         131.92
2013-07-04   16:08:10  continuum      umbra   11786    4     70.2  -547.12    551.6    -82.69   -32.02    54.71     5.01    0.05    2.33     7076273.81     2084742.64       59564.08       56065.02       66008.66         1969.9
2013-07-04   16:08:10  continuum      umbra   11786    5     79.2  -534.95   540.78    -81.58   -31.12     55.3      5.6    0.02    1.11     3369833.65      1020277.2       60016.31        58101.8        62453.1        1379.23
2013-07-04   16:08:10  continuum      umbra   11786    6     80.8  -532.06   538.16    -81.36   -30.91     55.4      5.7    0.01    0.26      789253.87      263743.66       65935.91       65251.66       66798.39          587.1
2013-07-04   16:08:10  continuum      umbra   11786    7    83.78  -530.01   536.59    -81.02   -30.76     55.6     5.91    0.08    4.08    12393906.56     3813560.48       60532.71       58126.28       62415.21        1048.56
2013-07-04   16:08:10  continuum      umbra   11786    8    73.41  -530.85    535.9    -82.13   -30.82    54.87     5.18       0    0.19      590114.91       180326.3       60108.77       59252.25       60810.12         645.39
2013-07-04   16:08:10  continuum      umbra   11786    9    75.31   -530.4   535.72    -81.92   -30.79       55     5.31    0.01    0.58        1769493      545034.42       60559.38       58332.53       62230.09        1337.94
2013-07-04   16:08:10  continuum      umbra   11786   10     80.8  -525.51   531.68    -81.26   -30.44    55.37     5.68    0.02    0.77     2342271.89      737486.46        61457.2       60681.69       62230.35          461.6
2013-07-04   16:08:10  continuum      umbra   11786   11     43.1  -520.97   522.75    -85.27   -30.09    52.71     3.01    0.01    0.51     1543557.95      490487.68       61310.96       60210.54        62188.7         769.36
2013-07-04   16:08:10  continuum      umbra   11786   12    84.87  -516.36   523.29    -80.67   -29.77    55.62     5.92    0.02    0.82      2502040.1       778048.6       59849.89       57606.08        61619.9         1292.5
2013-07-04   16:08:10  continuum      umbra   11786   13     49.5  -513.66   516.04     -84.5   -29.57    53.14     3.44    0.02       1     3053400.12      966685.65       60417.85       57924.03       62160.81        1199.41
2013-07-04   16:08:10  continuum      umbra   11786   14    85.09  -513.53   520.53    -80.59   -29.57    55.62     5.93    0.01    0.25      766468.74      241189.31       60297.33       59220.11       61238.52         734.29
2013-07-04   16:08:10  continuum      umbra   11786   15    51.05  -513.28   515.81    -84.32   -29.54    53.24     3.55       0    0.13      381502.26      119862.01       59931.01       59585.14       60276.87         345.87
2013-07-04   16:08:10  continuum      umbra   11786   16    62.56  -511.37   515.19    -83.02   -29.41    54.04     4.35    0.05    2.25     6854812.51     2169621.38       60267.26       58306.12       61742.79         967.23
2013-07-04   16:08:10  continuum      umbra   11786   17    53.06  -510.98   513.73    -84.07   -29.37    53.38     3.68    0.02       1     3041754.42      969093.94       60568.37       58612.84       62430.36        1143.47
2013-07-04   16:08:10  continuum      umbra   11786   18    46.71  -507.58   509.73    -84.74   -29.13    52.93     3.23    0.01    0.31      945093.53      301218.31       60243.66       57952.74       62446.18        1834.98
